MJdatet,Time,PRN,Az,Ele,Lat,Lon,Stec,Vtec,S4
57098.34201,8.208333,1,229.69,20.68,8.552,72.305,110.82,51.19,-99
57098.34236,8.216667,1,229.48,20.59,8.517,72.303,111.2,51.25,-99
57098.34271,8.225,1,229.26,20.5,8.481,72.302,111.5,51.28,-99
57098.34306,8.233333,1,229.04,20.41,8.445,72.301,111.85,51.34,-99
57098.3434,8.241667,1,228.83,20.32,8.409,72.3,112.27,51.42,-99
57098.34375,8.25,1,228.61,20.23,8.373,72.299,112.7,51.5,-99
57098.3441,8.258333,1,228.39,20.15,8.336,72.298,113.01,51.53,-99
57098.34444,8.266667,1,228.18,20.06,8.3,72.298,113.38,51.59,-99
57098.34479,8.275,1,227.96,19.97,8.264,72.297,113.73,51.63,-99
57098.34514,8.283333,1,227.75,19.88,8.227,72.296,114.09,51.69,-99
57098.34549,8.291667,1,227.53,19.79,8.19,72.296,114.47,51.75,-99
57098.34583,8.3,1,227.32,19.7,8.153,72.296,114.85,51.81,-99
57098.34618,8.308333,1,227.11,19.61,8.116,72.295,115.17,51.84,-99
57098.34653,8.316667,1,226.89,19.53,8.079,72.295,115.6,51.92,-99
57098.34688,8.325,1,226.68,19.44,8.042,72.295,116.01,51.99,-99
57098.34722,8.333333,1,226.47,19.35,8.005,72.295,116.45,52.08,-99
57098.34757,8.341667,1,226.25,19.26,7.967,72.295,116.87,52.15,-99
57098.34792,8.35,1,226.04,19.17,7.929,72.296,117.3,52.23,-99
57098.34826,8.358333,1,225.83,19.09,7.892,72.296,117.71,52.3,-99
57098.34861,8.366667,1,225.62,19,7.854,72.296,118.09,52.36,-99
57098.34896,8.375,1,225.41,18.91,7.816,72.297,118.52,52.43,-99
57098.34931,8.383333,1,225.19,18.83,7.778,72.298,118.94,52.51,-99
57098.34965,8.391667,1,224.98,18.74,7.74,72.298,119.37,52.59,-99
57098.35,8.4,1,224.77,18.65,7.702,72.299,119.84,52.68,-99
57098.35035,8.408333,1,224.56,18.56,7.663,72.3,120.3,52.77,-99
57098.35069,8.416667,1,224.35,18.48,7.625,72.301,120.81,52.88,-99
57098.35104,8.425,1,224.14,18.39,7.586,72.303,121.25,52.96,-99
57098.35139,8.433333,1,223.93,18.3,7.547,72.304,121.7,53.04,-99
57098.35174,8.441667,1,223.72,18.22,7.509,72.306,122.17,53.14,-99
57098.35208,8.45,1,223.51,18.13,7.47,72.307,122.65,53.23,-99
57098.35243,8.458333,1,223.3,18.05,7.431,72.309,123.06,53.3,-99
57098.35278,8.466667,1,223.1,17.96,7.391,72.311,123.62,53.43,-99
57098.35313,8.475,1,222.89,17.87,7.352,72.313,124.11,53.53,-99
57098.35347,8.483333,1,222.68,17.79,7.313,72.315,124.61,53.63,-99
57098.35382,8.491667,1,222.47,17.7,7.273,72.317,125.11,53.73,-99
57098.35417,8.5,1,222.26,17.62,7.234,72.32,125.62,53.83,-99
57098.35451,8.508333,1,222.06,17.53,7.194,72.322,126.11,53.93,-99
57098.35486,8.516667,1,221.85,17.45,7.154,72.325,126.63,54.04,-99
57098.35521,8.525,1,221.64,17.36,7.114,72.328,127.06,54.11,-99
57098.35556,8.533333,1,221.43,17.28,7.074,72.331,127.65,54.25,-99
57098.3559,8.541667,1,221.23,17.2,7.034,72.334,128.15,54.35,-99
57098.35625,8.55,1,221.02,17.11,6.994,72.337,128.71,54.47,-99
57098.3566,8.558333,1,220.82,17.03,6.954,72.341,129.19,54.56,-99
57098.35694,8.566667,1,220.61,16.94,6.914,72.344,129.74,54.68,-99
57098.35729,8.575,1,220.4,16.86,6.873,72.348,129.74,54.57,-99
57098.35764,8.583333,1,220.2,16.78,6.833,72.352,130.32,54.71,-99
57098.35799,8.591667,1,219.99,16.69,6.792,72.356,130.91,54.84,-99
57098.35833,8.6,1,219.79,16.61,6.751,72.36,131.48,54.97,-99
57098.35868,8.608333,1,219.58,16.53,6.711,72.364,131.96,55.06,-99
57098.35903,8.616667,1,219.38,16.45,6.67,72.369,132.55,55.19,-99
57098.35938,8.625,1,219.18,16.36,6.629,72.373,133.09,55.31,-99
57098.35972,8.633333,1,218.97,16.28,6.588,72.378,133.09,55.2,-99
57098.36007,8.641667,1,218.77,16.2,6.547,72.383,133.67,55.32,-99
57098.36042,8.65,1,218.56,16.12,6.505,72.388,133.67,55.21,-99
57098.36076,8.658333,1,218.36,16.04,6.464,72.394,134.27,55.35,-99
57098.36111,8.666667,1,218.16,15.96,6.423,72.399,134.27,55.24,-99
57098.36146,8.675,1,217.95,15.88,6.381,72.405,134.27,55.13,-99
57098.36181,8.683333,1,217.75,15.8,6.34,72.411,134.27,55.02,-99
57098.36215,8.691667,1,217.55,15.72,6.298,72.417,134.83,55.15,-99
57098.3625,8.7,1,217.34,15.64,6.257,72.423,135.41,55.27,-99
57098.36285,8.708333,1,217.14,15.56,6.215,72.429,135.41,55.17,-99
57098.36319,8.716667,1,216.94,15.48,6.173,72.436,135.93,55.27,-99
57098.36354,8.725,1,216.74,15.4,6.132,72.442,136.51,55.4,-99
57098.36389,8.733333,1,216.54,15.32,6.09,72.449,137.11,55.54,-99
57098.36424,8.741667,1,216.33,15.24,6.048,72.456,137.11,55.43,-99
57098.36458,8.75,1,216.13,15.16,6.006,72.464,137.7,55.57,-99
57098.36493,8.758333,1,215.93,15.09,5.964,72.471,138.25,55.68,-99
57098.36528,8.766667,1,215.73,15.01,5.922,72.479,138.84,55.81,-99
57098.36563,8.775,1,215.53,14.93,5.88,72.487,139.39,55.93,-99
57098.36597,8.783333,1,215.33,14.86,5.837,72.495,139.39,55.83,-99
57098.36632,8.791667,1,215.13,14.78,5.795,72.503,139.39,55.72,-99
57098.36667,8.8,1,214.93,14.7,5.753,72.511,139.39,55.62,-99
57098.36701,8.808333,1,214.73,14.63,5.711,72.52,139.99,55.76,-99
57098.36736,8.816667,1,214.53,14.55,5.668,72.529,140.58,55.89,-99
57098.36771,8.825,1,214.33,14.48,5.626,72.538,140.58,55.79,-99
57098.36806,8.833333,1,214.13,14.4,5.584,72.547,141.15,55.91,-99
57098.3684,8.841667,1,213.93,14.33,5.541,72.557,141.75,56.05,-99
57098.36875,8.85,1,213.73,14.25,5.499,72.566,142.26,56.15,-99
57098.3691,8.858333,1,213.53,14.18,5.456,72.576,142.26,56.05,-99
57098.36944,8.866667,1,213.33,14.1,5.414,72.586,142.8,56.17,-99
57098.36979,8.875,1,213.13,14.03,5.371,72.597,142.8,56.07,-99
57098.37014,8.883333,1,212.93,13.96,5.329,72.607,142.8,55.97,-99
57098.37049,8.891667,1,212.73,13.88,5.286,72.618,143.35,56.09,-99
57098.37083,8.9,1,212.53,13.81,5.244,72.629,143.35,55.99,-99
57098.37118,8.908333,1,212.33,13.74,5.201,72.64,143.94,56.12,-99
57098.37153,8.916667,1,212.13,13.67,5.159,72.651,143.94,56.03,-99
57098.37188,8.925,1,211.94,13.6,5.116,72.663,144.48,56.14,-99
57098.37222,8.933333,1,211.74,13.53,5.074,72.675,145.02,56.26,-99
57098.37257,8.941667,1,211.54,13.46,5.031,72.687,145.52,56.36,-99
57098.37292,8.95,1,211.34,13.38,4.989,72.699,146.03,56.46,-99
57098.37326,8.958333,1,211.14,13.31,4.946,72.711,146.03,56.37,-99
57098.37361,8.966667,1,210.94,13.25,4.904,72.724,146.62,56.5,-99
57098.37396,8.975,1,210.75,13.18,4.862,72.737,146.62,56.41,-99
57098.37431,8.983333,1,210.55,13.11,4.819,72.75,147.21,56.55,-99
57098.37465,8.991667,1,210.35,13.04,4.777,72.764,147.67,56.63,-99
57098.375,9,1,210.15,12.97,4.734,72.777,148.19,56.74,-99
57098.37535,9.008333,1,209.96,12.9,4.692,72.791,148.7,56.85,-99
57098.37569,9.016667,1,209.76,12.84,4.65,72.805,148.7,56.76,-99
57098.37604,9.025,1,209.56,12.77,4.607,72.819,149.24,56.87,-99
57098.37639,9.033333,1,209.37,12.7,4.565,72.834,149.75,56.98,-99
57098.37674,9.041667,1,209.17,12.64,4.523,72.849,150.26,57.09,-99
57098.37708,9.05,1,208.97,12.57,4.481,72.864,150.84,57.22,-99
57098.37743,9.058333,1,208.77,12.5,4.439,72.879,151.34,57.32,-99
57098.37778,9.066667,1,208.58,12.44,4.397,72.895,151.91,57.45,-99
57098.37813,9.075,1,208.38,12.38,4.355,72.91,152.45,57.57,-99
57098.37847,9.083333,1,208.19,12.31,4.313,72.926,152.98,57.69,-99
57098.37882,9.091667,1,207.99,12.25,4.271,72.943,153.49,57.8,-99
57098.37917,9.1,1,207.79,12.18,4.23,72.959,154.09,57.93,-99
57098.37951,9.108333,1,207.6,12.12,4.188,72.976,154.61,58.05,-99
57098.37986,9.116667,1,207.4,12.06,4.146,72.993,155.2,58.19,-99
57098.38021,9.125,1,207.2,12,4.105,73.01,155.77,58.32,-99
57098.38056,9.133333,1,207.01,11.93,4.064,73.028,156.2,58.4,-99
57098.3809,9.141667,1,206.81,11.87,4.022,73.045,156.2,58.31,-99
57098.38125,9.15,1,206.62,11.81,3.981,73.063,156.64,58.4,-99
57098.3816,9.158333,1,206.42,11.75,3.94,73.082,157.11,58.49,-99
57098.38194,9.166667,1,206.23,11.69,3.899,73.1,157.11,58.41,-99
57098.38229,9.175,1,206.03,11.63,3.858,73.119,157.64,58.53,-99
57098.38264,9.183333,1,205.83,11.57,3.817,73.138,158.09,58.62,-99
57098.38299,9.191667,1,205.64,11.51,3.777,73.157,158.59,58.73,-99
57098.38333,9.2,1,205.44,11.46,3.736,73.176,159.06,58.83,-99
57098.38368,9.208333,1,205.25,11.4,3.696,73.196,159.55,58.93,-99
57098.38403,9.216667,1,205.05,11.34,3.655,73.216,160.07,59.05,-99
57098.38438,9.225,1,204.86,11.28,3.615,73.236,160.51,59.14,-99
57098.38472,9.233333,1,204.66,11.23,3.575,73.257,161,59.24,-99
57098.38507,9.241667,1,204.47,11.17,3.535,73.278,161.38,59.31,-99
57098.38542,9.25,1,204.27,11.11,3.496,73.299,161.84,59.41,-99
57098.38576,9.258333,1,204.08,11.06,3.456,73.32,162.34,59.52,-99
57098.38611,9.266667,1,203.88,11,3.417,73.341,162.79,59.61,-99
57098.38646,9.275,1,203.69,10.95,3.377,73.363,163.33,59.74,-99
57098.38681,9.283333,1,203.49,10.9,3.338,73.385,163.73,59.81,-99
57098.38715,9.291667,1,203.3,10.84,3.299,73.408,164.19,59.91,-99
57098.3875,9.3,1,203.11,10.79,3.26,73.43,164.61,60,-99
57098.38785,9.308333,1,202.91,10.74,3.222,73.453,165.18,60.13,-99
57098.38819,9.316667,1,202.72,10.69,3.183,73.476,165.67,60.24,-99
57098.38854,9.325,1,202.52,10.63,3.145,73.499,166.18,60.36,-99
57098.38889,9.333333,1,202.33,10.58,3.107,73.523,166.64,60.46,-99
57098.38924,9.341667,1,202.13,10.53,3.069,73.547,167.18,60.59,-99
57098.38958,9.35,1,201.94,10.48,3.032,73.571,167.65,60.7,-99
57098.38993,9.358333,1,201.75,10.43,2.994,73.595,168.14,60.81,-99
57098.39028,9.366667,1,201.55,10.38,2.957,73.62,168.63,60.92,-99
57098.39063,9.375,1,201.36,10.33,2.92,73.644,169.16,61.05,-99
57098.39097,9.383333,1,201.16,10.29,2.883,73.669,169.56,61.13,-99
57098.39132,9.391667,1,200.97,10.24,2.846,73.695,169.98,61.22,-99
57098.39167,9.4,1,200.78,10.19,2.81,73.72,170.4,61.31,-99
57098.39201,9.408333,1,200.58,10.14,2.774,73.746,170.88,61.42,-99
57098.39236,9.416667,1,200.39,10.1,2.738,73.772,171.3,61.51,-99
57098.39271,9.425,1,200.19,10.05,2.702,73.799,171.83,61.65,-99
57098.39306,9.433333,1,200,10.01,2.666,73.825,172.31,61.76,-99
57098.3934,9.441667,1,199.81,9.96,2.631,73.852,172.75,61.86,-99
57098.39375,9.45,1,199.61,9.92,2.596,73.879,173.19,61.96,-99
57098.3941,9.458333,1,199.42,9.87,2.562,73.907,173.67,62.07,-99
57098.39444,9.466667,1,199.23,9.83,2.527,73.934,174.11,62.17,-99
57098.39479,9.475,1,199.03,9.79,2.493,73.962,174.55,62.28,-99
57098.39514,9.483333,1,198.84,9.74,2.459,73.99,174.99,62.38,-99
57098.39549,9.491667,1,198.65,9.7,2.425,74.018,175.51,62.51,-99
57098.39583,9.5,1,198.45,9.66,2.392,74.047,175.98,62.62,-99
57098.39618,9.508333,1,198.26,9.62,2.359,74.076,176.39,62.72,-99
57098.39653,9.516667,1,198.07,9.58,2.326,74.105,176.78,62.8,-99
57098.39688,9.525,1,197.87,9.54,2.293,74.134,177.22,62.91,-99
57098.39722,9.533333,1,197.68,9.5,2.261,74.163,177.66,63.01,-99
57098.39757,9.541667,1,197.49,9.46,2.229,74.193,178.13,63.13,-99
57098.39792,9.55,1,197.29,9.42,2.197,74.223,178.56,63.23,-99
57098.39826,9.558333,1,197.1,9.38,2.166,74.253,178.96,63.33,-99
57098.39861,9.566667,1,196.91,9.35,2.135,74.284,179.36,63.42,-99
57098.39896,9.575,1,196.71,9.31,2.104,74.314,179.78,63.52,-99
57098.39931,9.583333,1,196.52,9.27,2.073,74.345,180.26,63.64,-99
57098.39965,9.591667,1,196.33,9.24,2.043,74.376,180.54,63.7,-99
57098.4,9.6,1,196.13,9.2,2.013,74.408,180.94,63.8,-99
57098.40035,9.608333,1,195.94,9.17,1.984,74.439,181.36,63.9,-99
57098.40069,9.616667,1,195.75,9.13,1.955,74.471,181.75,63.99,-99
57098.40104,9.625,1,195.55,9.1,1.926,74.503,182.21,64.11,-99
57098.40139,9.633333,1,195.36,9.06,1.897,74.535,182.67,64.23,-99
57098.40174,9.641667,1,195.17,9.03,1.869,74.568,183.11,64.34,-99
57098.40208,9.65,1,194.98,9,1.841,74.6,183.46,64.43,-99
57098.40243,9.658333,1,194.78,8.97,1.814,74.633,183.82,64.51,-99
57098.40278,9.666667,1,194.59,8.94,1.787,74.666,184.27,64.63,-99
57098.40313,9.675,1,194.4,8.91,1.76,74.7,184.56,64.69,-99
57098.40347,9.683333,1,194.2,8.88,1.734,74.733,184.95,64.79,-99
57098.40382,9.691667,1,194.01,8.85,1.707,74.767,185.48,64.94,-99
57098.40417,9.7,1,193.82,8.82,1.682,74.801,185.8,65.02,-99
57098.40451,9.708333,1,193.63,8.79,1.656,74.835,186.14,65.1,-99
57098.40486,9.716667,1,193.43,8.76,1.632,74.869,186.41,65.16,-99
57098.40521,9.725,1,193.24,8.73,1.607,74.904,186.66,65.21,-99
57098.40556,9.733333,1,193.05,8.7,1.583,74.938,187.05,65.31,-99
57098.4059,9.741667,1,192.86,8.68,1.559,74.973,187.34,65.38,-99
57098.40625,9.75,1,192.66,8.65,1.536,75.008,187.68,65.46,-99
57098.4066,9.758333,1,192.47,8.63,1.513,75.043,187.85,65.49,-99
57098.40694,9.766667,1,192.28,8.6,1.49,75.079,188.23,65.59,-99
57098.45799,10.991667,1,164.03,10.99,2.93,80.444,144.53,52.9,-99
57098.45833,11,1,163.84,11.04,2.967,80.47,144.44,52.94,-99
57098.45868,11.008333,1,163.64,11.1,3.004,80.496,144.46,53.01,-99
57098.45903,11.016667,1,163.45,11.16,3.042,80.521,144.49,53.09,-99
57098.45938,11.025,1,163.26,11.22,3.079,80.547,144.5,53.16,-99
57098.45972,11.033333,1,163.06,11.27,3.117,80.572,144.51,53.23,-99
57098.46007,11.041667,1,162.87,11.33,3.154,80.597,144.5,53.3,-99
57098.46042,11.05,1,162.68,11.39,3.192,80.621,144.52,53.37,-99
57098.46076,11.058333,1,162.49,11.45,3.231,80.646,144.43,53.41,-99
57098.46111,11.066667,1,162.29,11.51,3.269,80.67,144.37,53.46,-99
57098.46146,11.075,1,162.1,11.57,3.307,80.694,144.32,53.52,-99
57098.46181,11.083333,1,161.9,11.63,3.346,80.717,144.19,53.54,-99
57098.46215,11.091667,1,161.71,11.7,3.385,80.741,144.12,53.59,-99
57098.4625,11.1,1,161.52,11.76,3.424,80.764,143.98,53.61,-99
57098.46285,11.108333,1,161.32,11.82,3.463,80.787,143.84,53.64,-99
57098.46319,11.116667,1,161.13,11.88,3.502,80.81,143.67,53.65,-99
57098.46354,11.125,1,160.94,11.95,3.542,80.832,143.53,53.67,-99
57098.46389,11.133333,1,160.74,12.01,3.581,80.854,143.33,53.68,-99
57098.46424,11.141667,1,160.55,12.08,3.621,80.876,143.09,53.67,-99
57098.46458,11.15,1,160.36,12.14,3.661,80.898,142.86,53.66,-99
57098.46493,11.158333,1,160.16,12.21,3.701,80.919,142.68,53.67,-99
57098.46528,11.166667,1,159.97,12.27,3.741,80.94,142.43,53.66,-99
57098.46563,11.175,1,159.77,12.34,3.781,80.961,142.06,53.6,-99
57098.46597,11.183333,1,159.58,12.41,3.821,80.982,141.8,53.59,-99
57098.46632,11.191667,1,159.39,12.47,3.861,81.003,141.62,53.6,-99
57098.46667,11.2,1,159.19,12.54,3.902,81.023,141.29,53.56,-99
57098.46701,11.208333,1,159,12.61,3.942,81.043,141.05,53.55,-99
57098.46736,11.216667,1,158.8,12.68,3.983,81.063,140.73,53.52,-99
57098.46771,11.225,1,158.61,12.75,4.024,81.082,140.43,53.49,-99
57098.46806,11.233333,1,158.41,12.82,4.065,81.101,140.07,53.44,-99
57098.4684,11.241667,1,158.22,12.89,4.105,81.12,139.83,53.43,-99
57098.46875,11.25,1,158.02,12.96,4.146,81.139,139.5,53.39,-99
57098.4691,11.258333,1,157.83,13.03,4.188,81.158,139.14,53.35,-99
57098.46944,11.266667,1,157.63,13.1,4.229,81.176,138.78,53.29,-99
57098.46979,11.275,1,157.44,13.17,4.27,81.194,138.49,53.27,-99
57098.47014,11.283333,1,157.24,13.24,4.311,81.212,138.22,53.26,-99
57098.47049,11.291667,1,157.05,13.31,4.353,81.229,137.92,53.24,-99
57098.47083,11.3,1,156.85,13.39,4.394,81.247,137.59,53.2,-99
57098.47118,11.308333,1,156.66,13.46,4.435,81.264,137.31,53.18,-99
57098.47153,11.316667,1,156.46,13.53,4.477,81.281,137.09,53.19,-99
57098.47188,11.325,1,156.27,13.61,4.518,81.297,136.85,53.19,-99
57098.47222,11.333333,1,156.07,13.68,4.56,81.314,136.53,53.16,-99
57098.47257,11.341667,1,155.87,13.76,4.602,81.33,136.33,53.18,-99
57098.47292,11.35,1,155.68,13.83,4.643,81.346,136.11,53.19,-99
57098.47326,11.358333,1,155.48,13.91,4.685,81.362,135.99,53.24,-99
57098.47361,11.366667,1,155.29,13.99,4.727,81.377,135.66,53.21,-99
57098.47396,11.375,1,155.09,14.06,4.768,81.392,135.39,53.2,-99
57098.47431,11.383333,1,154.89,14.14,4.81,81.407,135.19,53.22,-99
57098.47465,11.391667,1,154.7,14.22,4.852,81.422,134.93,53.21,-99
57098.475,11.4,1,154.5,14.3,4.894,81.437,134.77,53.25,-99
57098.47535,11.408333,1,154.3,14.37,4.936,81.451,134.56,53.27,-99
57098.47569,11.416667,1,154.11,14.45,4.977,81.465,134.26,53.25,-99
57098.47604,11.425,1,153.91,14.53,5.019,81.479,134.02,53.26,-99
57098.47639,11.433333,1,153.71,14.61,5.061,81.493,133.76,53.25,-99
57098.47674,11.441667,1,153.52,14.69,5.103,81.506,133.49,53.25,-99
57098.47708,11.45,1,153.32,14.77,5.145,81.52,133.2,53.24,-99
57098.47743,11.458333,1,153.12,14.85,5.187,81.533,132.94,53.24,-99
57098.47778,11.466667,1,152.92,14.93,5.228,81.546,132.76,53.27,-99
57098.47813,11.475,1,152.73,15.01,5.27,81.558,132.52,53.28,-99
57098.47847,11.483333,1,152.53,15.1,5.312,81.571,132.21,53.26,-99
57098.47882,11.491667,1,152.33,15.18,5.354,81.583,131.94,53.26,-99
57098.47917,11.5,1,152.13,15.26,5.395,81.595,131.64,53.24,-99
57098.47951,11.508333,1,151.93,15.34,5.437,81.607,131.45,53.27,-99
57098.47986,11.516667,1,151.74,15.43,5.479,81.618,131.28,53.31,-99
57098.48021,11.525,1,151.54,15.51,5.521,81.63,130.88,53.26,-99
57098.48056,11.533333,1,151.34,15.59,5.562,81.641,130.61,53.26,-99
57098.4809,11.541667,1,151.14,15.68,5.604,81.652,130.39,53.28,-99
57098.48125,11.55,1,150.94,15.76,5.645,81.663,130.07,53.26,-99
57098.4816,11.558333,1,150.74,15.85,5.687,81.673,129.78,53.25,-99
57098.48194,11.566667,1,150.54,15.93,5.728,81.684,129.37,53.19,-99
57098.48229,11.575,1,150.34,16.02,5.77,81.694,129.01,53.16,-99
57098.48264,11.583333,1,150.14,16.11,5.811,81.704,128.68,53.13,-99
57098.48299,11.591667,1,149.94,16.19,5.853,81.714,128.31,53.09,-99
57098.48333,11.6,1,149.74,16.28,5.894,81.723,127.94,53.05,-99
57098.48368,11.608333,1,149.54,16.37,5.935,81.733,127.54,53,-99
57098.48403,11.616667,1,149.34,16.45,5.976,81.742,127.14,52.95,-99
57098.48438,11.625,1,149.14,16.54,6.017,81.751,126.66,52.86,-99
57098.48472,11.633333,1,148.94,16.63,6.058,81.76,126.15,52.76,-99
57098.48507,11.641667,1,148.74,16.72,6.099,81.769,125.57,52.64,-99
57098.48542,11.65,1,148.54,16.81,6.14,81.777,125,52.51,-99
57098.48576,11.658333,1,148.34,16.9,6.181,81.785,124.52,52.42,-99
57098.48611,11.666667,1,148.14,16.98,6.222,81.794,123.96,52.3,-99
57098.48646,11.675,1,147.93,17.07,6.263,81.802,123.42,52.19,-99
57098.48681,11.683333,1,147.73,17.16,6.303,81.809,122.85,52.06,-99
57098.48715,11.691667,1,147.53,17.25,6.344,81.817,122.85,52.18,-99
57098.4875,11.7,1,147.33,17.35,6.385,81.824,122.85,52.29,-99
57098.48785,11.708333,1,147.13,17.44,6.425,81.832,122.85,52.41,-99
57098.48819,11.716667,1,146.92,17.53,6.465,81.839,122.85,52.53,-99
57098.48854,11.725,1,146.72,17.62,6.506,81.846,122.85,52.65,-99
57098.48889,11.733333,1,146.52,17.71,6.546,81.853,122.85,52.77,-99
57098.48924,11.741667,1,146.31,17.8,6.586,81.859,122.23,52.62,-99
57098.48958,11.75,1,146.11,17.89,6.626,81.866,122.23,52.74,-99
57098.48993,11.758333,1,145.91,17.99,6.666,81.872,121.64,52.61,-99
57098.49028,11.766667,1,145.7,18.08,6.706,81.878,121.64,52.73,-99
57098.49063,11.775,1,145.5,18.17,6.746,81.884,121.16,52.64,-99
57098.49097,11.783333,1,145.29,18.27,6.785,81.89,120.54,52.49,-99
57098.49132,11.791667,1,145.09,18.36,6.825,81.896,119.95,52.35,-99
57098.49167,11.8,1,144.88,18.45,6.864,81.901,119.37,52.22,-99
57098.49201,11.808333,1,144.68,18.55,6.904,81.907,119.37,52.34,-99
57098.49236,11.816667,1,144.47,18.64,6.943,81.912,118.83,52.22,-99
57098.49271,11.825,1,144.27,18.74,6.982,81.917,118.32,52.12,-99
57098.49306,11.833333,1,144.06,18.83,7.021,81.922,117.78,52,-99
57098.4934,11.841667,1,143.86,18.93,7.06,81.927,117.28,51.91,-99
57098.49375,11.85,1,143.65,19.02,7.099,81.931,116.77,51.8,-99
57098.4941,11.858333,1,143.44,19.12,7.138,81.936,116.27,51.7,-99
57098.49444,11.866667,1,143.24,19.21,7.177,81.94,115.68,51.56,-99
57098.49479,11.875,1,143.03,19.31,7.215,81.944,115.11,51.43,-99
57098.49514,11.883333,1,142.82,19.4,7.254,81.948,114.51,51.28,-99
57098.49549,11.891667,1,142.61,19.5,7.292,81.952,113.91,51.13,-99
57098.49583,11.9,1,142.4,19.6,7.33,81.956,113.24,50.95,-99
57098.49618,11.908333,1,142.2,19.69,7.369,81.96,112.65,50.8,-99
57098.49653,11.916667,1,141.99,19.79,7.407,81.963,112.65,50.92,-99
57098.49688,11.925,1,141.78,19.89,7.445,81.967,112.65,51.05,-99
57098.49722,11.933333,1,141.57,19.99,7.482,81.97,112.65,51.17,-99
57098.49757,11.941667,1,141.36,20.08,7.52,81.973,112.65,51.29,-99
57098.49792,11.95,1,141.15,20.18,7.558,81.976,112.65,51.41,-99
57098.49826,11.958333,1,140.94,20.28,7.595,81.979,112.65,51.53,-99
57098.49861,11.966667,1,140.73,20.38,7.633,81.982,112.65,51.66,-99
57098.49896,11.975,1,140.52,20.47,7.67,81.985,112.65,51.78,-99
57098.49931,11.983333,1,140.31,20.57,7.707,81.988,112.65,51.9,-99
57098.49965,11.991667,1,140.1,20.67,7.744,81.99,112.65,52.03,-99
57098.5,12,1,139.88,20.77,7.781,81.992,112.65,52.15,-99
57098.50035,12.008333,1,139.67,20.87,7.818,81.995,112.65,52.28,-99
57098.50069,12.016667,1,139.46,20.97,7.854,81.997,112.65,52.41,-99
57098.50104,12.025,1,139.25,21.07,7.891,81.999,112.65,52.53,-99
57098.50139,12.033333,1,139.03,21.17,7.927,82.001,112.65,52.66,-99
57098.50174,12.041667,1,138.82,21.27,7.964,82.003,112.65,52.78,-99
57098.50208,12.05,1,138.61,21.37,8,82.004,112.65,52.91,-99
57098.50243,12.058333,1,138.39,21.47,8.036,82.006,112.65,53.04,-99
57098.50278,12.066667,1,138.18,21.57,8.072,82.007,112.65,53.17,-99
57098.50313,12.075,1,137.96,21.67,8.108,82.009,111.79,52.89,-99
57098.50347,12.083333,1,137.75,21.77,8.143,82.01,110.83,52.56,-99
57098.50382,12.091667,1,137.53,21.87,8.179,82.011,109.93,52.26,-99
57098.50417,12.1,1,137.32,21.97,8.215,82.012,109.01,51.95,-99
57098.50451,12.108333,1,137.1,22.07,8.25,82.013,108.11,51.64,-99
57098.50486,12.116667,1,136.88,22.17,8.285,82.014,107.29,51.37,-99
57098.50521,12.125,1,136.67,22.27,8.32,82.015,106.45,51.09,-99
57098.50556,12.133333,1,136.45,22.37,8.355,82.016,105.63,50.82,-99
57098.5059,12.141667,1,136.23,22.47,8.39,82.017,104.87,50.58,-99
57098.50625,12.15,1,136.01,22.57,8.425,82.017,104.01,50.29,-99
57098.5066,12.158333,1,135.8,22.67,8.459,82.018,103.16,49.99,-99
57098.50694,12.166667,1,135.58,22.77,8.494,82.018,102.44,49.76,-99
57098.50729,12.175,1,135.36,22.87,8.528,82.018,101.77,49.55,-99
57098.50764,12.183333,1,135.14,22.97,8.563,82.019,100.9,49.25,-99
57098.50799,12.191667,1,134.92,23.07,8.597,82.019,100.1,48.98,-99
57098.50833,12.2,1,134.7,23.18,8.631,82.019,99.37,48.74,-99
57098.50868,12.208333,1,134.48,23.28,8.665,82.019,98.46,48.4,-99
57098.50903,12.216667,1,134.26,23.38,8.698,82.019,97.63,48.11,-99
57098.50938,12.225,1,134.03,23.48,8.732,82.019,96.89,47.86,-99
57098.50972,12.233333,1,133.81,23.58,8.766,82.018,96.05,47.56,-99
57098.51007,12.241667,1,133.59,23.68,8.799,82.018,95.22,47.26,-99
57098.51042,12.25,1,133.37,23.78,8.832,82.018,94.48,47,-99
57098.51076,12.258333,1,133.14,23.88,8.865,82.017,93.68,46.71,-99
57098.51111,12.266667,1,132.92,23.99,8.898,82.017,92.83,46.4,-99
57098.51146,12.275,1,132.7,24.09,8.931,82.016,92.09,46.14,-99
57098.51181,12.283333,1,132.47,24.19,8.964,82.015,91.26,45.83,-99
57098.51215,12.291667,1,132.25,24.29,8.997,82.015,90.5,45.56,-99
57098.5125,12.3,1,132.02,24.39,9.029,82.014,89.82,45.32,-99
57098.51285,12.308333,1,131.79,24.49,9.062,82.013,89.12,45.07,-99
57098.51319,12.316667,1,131.57,24.59,9.094,82.012,88.37,44.8,-99
57098.51354,12.325,1,131.34,24.69,9.126,82.011,87.69,44.56,-99
