Time,PRN,Lat,Lon,Stec,Time_seconds,Gradient (mm/km)
2.525,22.0,16.725,76.018,24.26,9090.0,39.47931170215592
2.533333,22.0,16.725,76.037,24.36,9119.9988,49.42347650698118
2.541667,22.0,16.724,76.056,24.43,9150.001199999999,34.544217115901425
2.55,22.0,16.723,76.075,24.52,9180.0,44.413761220391216
2.558333,22.0,16.722,76.094,24.57,9209.998800000001,24.674182790013976
2.566667,22.0,16.721,76.114,24.67,9240.001199999999,46.8875851824794
2.575,22.0,16.719,76.133,24.75,9270.0,39.30107496423796
2.583333,22.0,16.718,76.152,24.81,9299.998800000001,29.60840025835109
2.591667,22.0,16.717,76.171,24.89,9330.0012,39.47766068328062
2.6,22.0,16.715,76.19,24.96,9360.0,34.3877281212963
2.608333,22.0,16.714,76.209,25.02,9389.9988,29.60778133840379
2.616667,22.0,16.712,76.228,25.11,9420.0012,44.2121064362973
2.625,22.0,16.71,76.247,25.24,9450.0,63.86127020902219
2.633333,22.0,16.708,76.266,25.26,9479.9988,9.82470907530042
2.641667,22.0,16.706,76.284,25.32,9510.0012,31.0900778666786
2.65,22.0,16.704,76.303,25.4,9540.0,39.29802265962007
2.658333,22.0,16.702,76.322,25.52,9569.9988,58.94642388351692
2.666667,22.0,16.699,76.341,25.59,9600.001199999999,34.13134304618185
2.675,22.0,16.697,76.36,25.62,9630.0,14.736224746028942
2.683333,22.0,16.695,76.378,25.68,9659.998800000001,31.088310781304617
2.691667,22.0,16.692,76.397,25.73,9690.001199999999,24.378660969122503
2.7,22.0,16.689,76.416,25.79,9720.0,29.25394600109555
2.708333,22.0,16.687,76.434,25.83,9749.998800000001,20.724684309174126
2.716667,22.0,16.684,76.453,25.91,9780.0012,39.0042679130567
2.725,22.0,16.681,76.471,25.94,9810.0,15.415688376432067
2.733333,22.0,16.678,76.49,25.93,9839.9988,-4.875384531826114
2.741667,22.0,16.675,76.508,26.0,9870.0012,35.968844108446554
2.75,22.0,16.671,76.527,26.05,9900.0,24.129197759686203
2.758333,22.0,16.668,76.545,26.09,9929.9988,20.55289523772882
2.766667,22.0,16.665,76.564,26.06,9960.0012,-14.625186000980237
2.775,22.0,16.661,76.582,26.12,9990.0,30.48205265354783
2.783333,22.0,16.658,76.6,26.15,10019.9988,15.41388977447652
2.791667,22.0,16.654,76.618,26.22,10050.001199999999,35.561161020740144
2.8,22.0,16.65,76.637,26.27,10080.0,24.12667286648714
2.808333,22.0,16.646,76.655,26.37,10109.998800000001,50.79964535563001
2.816667,22.0,16.642,76.673,26.46,10140.001199999999,45.7187752291926
2.825,22.0,16.638,76.691,26.5,10170.0,20.319053282092366
2.833333,22.0,16.634,76.709,26.58,10199.998800000001,40.637302032437674
2.841667,22.0,16.63,76.727,26.65,10230.0012,35.556935504701734
2.85,22.0,16.626,76.745,26.67,10260.0,10.158923406452846
2.858333,22.0,16.621,76.763,26.71,10289.9988,20.031874976277326
2.866667,22.0,16.617,76.781,26.72,10320.0012,5.079235651869444
2.875,22.0,16.612,76.799,26.76,10350.0,20.031008621833905
2.883333,22.0,16.608,76.817,26.77,10379.9988,5.079009739014319
2.891667,22.0,16.603,76.834,26.79,10410.0012,10.554769979789787
2.9,22.0,16.598,76.852,26.78,10440.0,-5.007415502047878
2.908333,22.0,16.593,76.87,26.77,10469.9988,-5.007295346035437
2.916667,22.0,16.588,76.887,26.75,10500.001199999999,-10.554017258470603
2.925,22.0,16.583,76.905,26.78,10530.0,15.021165468273049
2.933333,22.0,16.578,76.922,26.81,10559.998800000001,15.830273802490268
2.941667,22.0,16.573,76.94,26.78,10590.001199999999,-15.02044538674571
2.95,22.0,16.567,76.957,26.78,10620.0,0.0
2.958333,22.0,16.562,76.975,26.79,10649.998800000001,5.006551286974109
2.966667,22.0,16.557,76.992,26.81,10680.0012,10.552464052953551
2.975,22.0,16.551,77.01,26.82,10710.0,4.923094530131254
2.983333,22.0,16.545,77.027,26.84,10739.9988,10.357647692931744
2.991667,22.0,16.54,77.044,26.86,10770.0012,10.55161367847345
3.0,22.0,16.534,77.061,26.89,10800.0,15.535691369678801
3.008333,22.0,16.528,77.078,26.95,10829.9988,31.070532131815394
3.016667,22.0,16.522,77.095,26.98,10860.0012,15.534840933846137
3.025,22.0,16.516,77.112,27.02,10890.0,20.712554631321453
3.033333,22.0,16.51,77.129,27.09,10919.9988,36.24597943123885
3.041667,22.0,16.504,77.146,27.14,10950.001199999999,25.889277613031613
3.05,22.0,16.497,77.163,27.21,10980.0,35.48738477950226
3.058333,22.0,16.491,77.18,27.29,11009.998800000001,41.42039240840015
3.066667,22.0,16.485,77.197,27.35,11040.001199999999,31.064446159302904
3.075,22.0,16.478,77.214,27.44,11070.0,45.622855902734244
3.083333,22.0,16.472,77.23,27.52,11099.998800000001,43.67084438824151
3.091667,22.0,16.465,77.247,27.6,11130.0012,40.5513521883834
3.1,22.0,16.458,77.264,27.67,11160.0,35.481351411919235
3.108333,22.0,16.451,77.28,27.71,11189.9988,21.32868574565541
3.116667,22.0,16.444,77.297,27.77,11220.0012,30.410733794642884
3.125,22.0,16.437,77.313,27.83,11250.0,31.991118366204525
3.133333,22.0,16.43,77.329,27.9,11279.9988,37.32185789453583
3.141667,22.0,16.423,77.346,27.94,11310.0012,20.27197157219621
3.15,22.0,16.416,77.362,27.98,11340.0,21.325504223373642
3.158333,22.0,16.409,77.378,28.04,11369.9988,31.987303217005042
3.166667,22.0,16.402,77.395,28.07,11400.001199999999,15.20259241545433
3.175,22.0,16.394,77.411,28.12,11430.0,25.97861757860446
3.183333,22.0,16.387,77.427,28.18,11459.998800000001,31.9843106072472
3.191667,22.0,16.379,77.443,28.25,11490.001199999999,36.36786225626523
3.2,22.0,16.372,77.459,28.28,11520.0,15.991136358537068
3.208333,22.0,16.364,77.475,28.38,11549.998800000001,51.950945847033864
3.216667,22.0,16.356,77.491,28.4,11580.0012,10.389854162264111
3.225,22.0,16.349,77.506,28.48,11610.0,44.951626247579576
3.233333,22.0,16.341,77.522,28.56,11639.9988,41.556906014153135
3.241667,22.0,16.333,77.538,28.65,11670.0012,46.75001403595766
3.25,22.0,16.325,77.553,28.73,11700.0,43.68663266669456
3.258333,22.0,16.317,77.569,28.82,11729.9988,46.747005977522235
3.266667,22.0,16.309,77.585,28.88,11760.0012,31.163668765915475
3.275,22.0,16.3,77.6,28.95,11790.0,37.07798088328577
3.283333,22.0,16.292,77.616,29.03,11819.9988,41.54872203995151
3.291667,22.0,16.284,77.631,29.09,11850.001199999999,32.75973352716304
3.3,22.0,16.275,77.646,29.17,11880.0,42.3709498701258
3.308333,22.0,16.267,77.661,29.23,11909.998800000001,32.757564615261934
3.316667,22.0,16.258,77.677,29.27,11940.001199999999,20.206793146231597
3.325,22.0,16.25,77.692,29.33,11970.0,32.75539814958269
3.333333,22.0,16.241,77.707,29.35,11999.998800000001,10.591418979762496
3.341667,22.0,16.233,77.722,29.39,12030.0012,21.83548941965898
3.35,22.0,16.224,77.737,29.43,12060.0,21.181521681158078
3.358333,22.0,16.215,77.752,29.44,12089.9988,5.29520635601869
3.366667,22.0,16.206,77.767,29.49,12120.0012,26.475161974576285
3.375,22.0,16.197,77.782,29.54,12150.0,26.4742926848319
3.383333,22.0,16.188,77.796,29.59,12179.9988,27.79298216864832
3.391667,22.0,16.179,77.811,29.62,12210.0012,15.883533391519371
3.4,22.0,16.17,77.826,29.66,12240.0,21.177350327882028
3.408333,22.0,16.161,77.84,29.73,12269.9988,38.90650143934168
3.416667,22.0,16.152,77.855,29.79,12300.001199999999,31.76394476529058
3.425,22.0,16.142,77.869,29.82,12330.0,16.099260087840428
3.433333,22.0,16.133,77.884,29.91,12359.998800000001,47.64262669055581
3.441667,22.0,16.124,77.898,30.01,12390.001199999999,55.57353973508232
3.45,22.0,16.114,77.912,30.08,12420.0,37.56152085207596
3.458333,22.0,16.105,77.927,30.16,12449.998800000001,42.34469789385728
3.466667,22.0,16.095,77.941,30.27,12480.0012,59.02160647921696
3.475,22.0,16.085,77.955,30.37,12510.0,53.65426563366552
3.483333,22.0,16.076,77.969,30.49,12539.9988,66.67710663882282
3.491667,22.0,16.066,77.983,30.58,12570.0012,48.285866043951565
3.5,22.0,16.056,77.997,30.71,12600.0,69.74399289477819
3.508333,22.0,16.046,78.011,30.8,12629.9988,48.28274052330079
3.516667,22.0,16.036,78.025,30.89,12660.0012,48.28117929373282
3.525,22.0,16.027,78.039,31.04,12690.0,83.33221225732653
3.533333,22.0,16.017,78.052,31.12,12719.9988,44.955048760232664
3.541667,22.0,16.006,78.066,31.23,12750.001199999999,56.91687887036888
3.55,22.0,15.996,78.08,31.34,12780.0,59.00271004124737
3.558333,22.0,15.986,78.093,31.44,12809.998800000001,56.1884943148638
3.566667,22.0,15.976,78.107,31.51,12840.001199999999,37.544759266642295
3.575,22.0,15.966,78.12,31.64,12870.0,73.04059088501708
3.583333,22.0,15.956,78.134,31.74,12899.998800000001,53.63191798449617
3.591667,22.0,15.945,78.147,31.83,12930.0012,48.61067871325078
3.6,22.0,15.935,78.16,31.92,12960.0,50.56179380558542
3.608333,22.0,15.924,78.173,32.04,12989.9988,64.8104145798564
3.616667,22.0,15.914,78.187,32.15,13020.0012,58.98715097373762
3.625,22.0,15.903,78.2,32.27,13050.0,64.80659605846695
3.633333,22.0,15.893,78.213,32.38,13079.9988,61.789869527200715
3.641667,22.0,15.882,78.226,32.53,13110.0012,81.00347839947986
3.65,22.0,15.872,78.239,32.63,13140.0,56.169034912013885
3.658333,22.0,15.861,78.252,32.77,13169.9988,75.59880365656024
3.666667,22.0,15.85,78.264,32.91,13200.001199999999,78.9608133435634
3.675,22.0,15.839,78.277,33.01,13230.0,53.99582551874964
3.683333,22.0,15.828,78.29,33.14,13259.998800000001,70.19241751675735
3.691667,22.0,15.818,78.303,33.28,13290.001199999999,78.62381494867878
3.7,22.0,15.807,78.315,33.41,13320.0,73.31257576276218
3.708333,22.0,15.796,78.328,33.54,13349.998800000001,70.18615526823777
3.716667,22.0,15.785,78.34,33.67,13380.0012,73.30839966491301
3.725,22.0,15.774,78.353,33.8,13410.0,70.18185753082847
3.733333,22.0,15.763,78.365,33.94,13439.9988,78.9430163768108
3.741667,22.0,15.751,78.377,34.11,13470.0012,91.79640524190434
3.75,22.0,15.74,78.389,34.24,13500.0,73.2998761028375
3.758333,22.0,15.729,78.402,34.41,13529.9988,91.76480461678577
3.766667,22.0,15.718,78.414,34.54,13560.0012,73.29571805038022
3.775,22.0,15.706,78.426,34.7,13590.0,86.38742333064842
3.783333,22.0,15.695,78.438,34.86,13619.9988,90.20477209854901
3.791667,22.0,15.684,78.45,35.0,13650.001199999999,78.92694236241834
3.8,22.0,15.672,78.462,35.11,13680.0,59.386590191929585
3.808333,22.0,15.661,78.474,35.24,13709.998800000001,73.28497247333999
3.816667,22.0,15.649,78.485,35.36,13740.001199999999,67.42420019555264
3.825,22.0,15.638,78.497,35.47,13770.0,62.00670198348103
3.833333,22.0,15.626,78.509,35.62,13799.998800000001,80.97294850029512
3.841667,22.0,15.615,78.52,35.75,13830.0012,76.55417422195681
3.85,22.0,15.603,78.532,35.89,13860.0,75.5706705096345
3.858333,22.0,15.591,78.544,36.03,13889.9988,75.56854347787655
3.866667,22.0,15.58,78.555,36.15,13920.0012,70.65959059383928
3.875,22.0,15.568,78.566,36.26,13950.0,61.79482170922664
3.883333,22.0,15.556,78.578,36.39,13979.9988,70.16503841484328
3.891667,22.0,15.544,78.589,36.51,14010.0012,67.40908737218872
3.9,22.0,15.533,78.6,36.65,14040.0,82.4271248927802
3.908333,22.0,15.521,78.611,36.75,14069.9988,56.171492092108785
3.916667,22.0,15.509,78.623,36.9,14100.001199999999,80.95077099782196
3.925,22.0,15.497,78.634,37.04,14130.0,78.63608142279536
3.933333,22.0,15.485,78.645,37.22,14159.998800000001,101.10095999011078
3.941667,22.0,15.473,78.656,37.37,14190.001199999999,84.24865726092985
3.95,22.0,15.461,78.667,37.53,14220.0,89.86295060183849
3.958333,22.0,15.449,78.677,37.66,14249.998800000001,75.95860555957258
3.966667,22.0,15.437,78.688,37.79,14280.0012,73.00994048649017
3.975,22.0,15.424,78.699,37.93,14310.0,75.0506975786828
3.983333,22.0,15.412,78.71,38.06,14339.9988,73.0060852717047
3.991667,22.0,15.4,78.72,38.2,14370.0012,81.79400230472993
4.0,22.0,15.388,78.731,38.34,14400.0,78.61795860886312
4.008333,22.0,15.376,78.741,38.45,14429.998800000001,64.26380855637962
4.016667,22.0,15.363,78.752,38.6,14460.0012,80.40203989360523
4.025,22.0,15.351,78.762,38.73,14490.000000000002,75.94456366016895
4.033333,22.0,15.339,78.773,38.89,14519.9988,89.83983232273259
4.041667,22.0,15.326,78.783,39.04,14550.0012,83.33910760027861
4.05,22.0,15.314,78.793,39.21,14580.0,99.30521897487432
4.058333,22.0,15.301,78.804,39.34,14609.998800000001,69.67350131981709
4.066667,22.0,15.289,78.814,39.5,14640.001199999999,93.45935462398852
4.075,22.0,15.277,78.824,39.62,14670.0,70.09294073579773
4.083333,22.0,15.264,78.834,39.79,14699.9988,94.44106079812987
4.091667,22.0,15.251,78.844,39.92,14730.0012,72.21804671346504
4.1,22.0,15.239,78.854,40.04,14759.999999999998,70.08796056854678
4.108333,22.0,15.226,78.864,40.16,14789.9988,66.65999683240567
4.116667,22.0,15.214,78.874,40.31,14820.001199999999,87.60586353893066
4.125,22.0,15.201,78.884,40.42,14850.0,61.102420356820794
4.133333,22.0,15.188,78.893,40.57,14879.998800000001,86.28274151194985
4.141667,22.0,15.176,78.903,40.71,14910.0012,81.7596861636806
4.15,22.0,15.163,78.913,40.83,14940.000000000002,66.65292181778068
4.158333,22.0,15.15,78.922,40.98,14969.9988,86.27795096782796
4.166667,22.0,15.137,78.932,41.12,15000.0012,77.7583454174427
4.175,22.0,15.125,78.941,41.25,15030.0,78.91505281230047
4.183333,22.0,15.112,78.951,41.38,15059.998800000001,72.20115012422444
4.191667,22.0,15.099,78.96,41.52,15090.001199999999,80.52010387514372
4.2,22.0,15.086,78.97,41.65,15120.0,72.19800645844785
4.208333,22.0,15.073,78.979,41.78,15149.9988,74.76584226848603
4.216667,22.0,15.06,78.988,41.91,15180.0012,74.76443123424865
4.225,22.0,15.047,78.998,42.06,15209.999999999998,83.29996259755085
4.233333,22.0,15.034,79.007,42.19,15239.9988,74.76161271330807
4.241667,22.0,15.021,79.016,42.29,15270.001199999999,57.50785017445822
4.25,22.0,15.008,79.025,42.42,15300.0,74.75879892306449
4.258333,22.0,14.995,79.034,42.54,15329.998800000001,69.00682504818181
4.266667,22.0,14.982,79.043,42.65,15360.0012,63.25506834671203
4.275,22.0,14.969,79.052,42.78,15390.000000000002,74.75458710946582
4.283333,22.0,14.956,79.061,42.89,15419.9988,63.25269545505449
4.291667,22.0,14.943,79.07,42.99,15450.0012,57.50137319181596
4.3,22.0,14.93,79.079,43.09,15480.0,57.50029688016341
4.308333,22.0,14.917,79.087,43.2,15509.998800000001,65.40666380729486
4.316667,22.0,14.903,79.096,43.31,15540.001199999999,60.02233302123049
4.325,22.0,14.89,79.105,43.45,15570.0,80.49578720711263
4.333333,22.0,14.877,79.113,43.58,15599.9988,77.29503232370116
4.341667,22.0,14.864,79.122,43.68,15630.0012,57.49484657327092
4.35,22.0,14.851,79.13,43.85,15659.999999999998,101.07493664015122
4.358333,22.0,14.837,79.139,43.98,15689.9988,70.92943916620446
4.366667,22.0,14.824,79.147,44.13,15720.001199999999,89.18085648672798
4.375,22.0,14.811,79.156,44.25,15750.0,68.9885841657076
4.383333,22.0,14.797,79.164,44.43,15779.998800000001,101.2089458413375
4.391667,22.0,14.784,79.173,44.58,15810.0012,86.23240741809357
4.4,22.0,14.77,79.181,44.75,15840.000000000002,95.58344529855418
4.408333,22.0,14.757,79.189,44.94,15869.9988,112.95329579993955
4.416667,22.0,14.744,79.197,45.08,15900.0012,83.22744344303652
4.425,22.0,14.73,79.205,45.25,15930.0,95.57933374679368
4.433333,22.0,14.717,79.214,45.41,15959.998800000001,91.97246661011815
4.441667,22.0,14.703,79.222,45.57,15990.001199999999,89.95441363111108
4.45,22.0,14.69,79.23,45.68,16020.0,65.38875499304875
4.458333,22.0,14.676,79.238,45.83,16049.9988,84.32982360328795
4.466667,22.0,14.663,79.246,45.99,16080.0012,95.1078435854511
4.475,22.0,14.649,79.253,46.14,16109.999999999998,86.7403963596977
4.483333,22.0,14.636,79.261,46.29,16139.9988,89.16072774605827
4.491667,22.0,14.622,79.269,46.43,16170.001199999999,78.70329425660968
4.5,22.0,14.608,79.277,46.55,16200.0,67.45895961437606
4.508333,22.0,14.595,79.285,46.71,16229.998800000001,95.10012889060165
4.516667,22.0,14.581,79.292,46.87,16260.0012,92.51765587753455
4.525,22.0,14.567,79.3,47.04,16290.000000000002,95.56268958405398
4.533333,22.0,14.554,79.308,47.19,16319.9988,89.15202570140798
4.541667,22.0,14.54,79.315,47.33,16350.0012,80.95009243154497
4.55,22.0,14.526,79.323,47.51,16380.0,101.1796210009442
4.558333,22.0,14.513,79.33,47.67,16409.9988,98.15140041193571
4.566667,22.0,14.499,79.338,47.84,16440.0012,95.55579846483442
4.575,22.0,14.485,79.345,48.0,16470.0,92.51002581694205
4.583333,22.0,14.471,79.353,48.17,16499.998799999998,95.55296992898622
4.591667,22.0,14.457,79.36,48.35,16530.0012,104.0712855761902
4.6,22.0,14.444,79.368,48.5,16560.0,89.14042624357282
4.608333,22.0,14.43,79.375,48.68,16589.9988,104.06888550251803
4.616667,22.0,14.416,79.382,48.84,16620.0012,92.50457128762484
4.625,22.0,14.402,79.389,49.0,16650.0,92.5034675922394
4.633333,22.0,14.388,79.397,49.17,16679.9988,95.5446161489852
4.641667,22.0,14.374,79.404,49.35,16710.0012,104.06392116727397
4.65,22.0,14.36,79.411,49.52,16740.0,98.2814227869373
4.658333,22.0,14.346,79.418,49.66,16769.9988,80.93668013033988
4.666667,22.0,14.332,79.425,49.84,16800.001200000002,104.0602099604788
4.675,22.0,14.318,79.432,49.99,16830.0,86.7158126554976
4.683333,22.0,14.304,79.439,50.18,16859.9988,109.83872720296462
4.691667,22.0,14.29,79.446,50.35,16890.0012,98.27559191151452
4.7,22.0,14.276,79.453,50.53,16920.0,104.05527775313926
4.708333,22.0,14.262,79.46,50.72,16949.998799999998,109.83482799250878
4.716667,22.0,14.248,79.467,50.91,16980.0012,109.8335306801486
4.725,22.0,14.234,79.474,51.1,17010.0,109.83223458038405
4.733333,22.0,14.22,79.48,51.3,17039.9988,118.64401177288539
4.741667,22.0,14.206,79.487,51.48,17070.0012,104.04913833403934
4.75,22.0,14.192,79.494,51.68,17100.0,115.60879321919616
4.758333,22.0,14.178,79.501,51.85,17129.9988,98.26631890942737
4.766667,22.0,14.163,79.507,52.13,17160.0012,156.51475338594108
4.775,22.0,14.149,79.514,52.33,17190.0,115.604622572123
4.783333,22.0,14.135,79.521,52.52,17219.9988,109.82310392339198
4.791667,22.0,14.121,79.527,52.72,17250.001200000002,118.63638706986703
4.8,22.0,14.107,79.534,52.86,17280.0,80.92039238719973
4.808333,22.0,14.092,79.54,53.03,17309.9988,95.02293636907397
4.816667,22.0,14.078,79.547,53.25,17340.0012,127.15753879384678
4.825,22.0,14.064,79.553,53.49,17370.0,142.35842389666507
4.833333,22.0,14.05,79.56,53.72,17399.998799999998,132.93432614821518
4.841667,22.0,14.035,79.566,53.94,17430.0012,122.96684681899431
4.85,22.0,14.021,79.573,54.14,17460.0,115.59227898833028
4.858333,22.0,14.006,79.579,54.36,17489.9988,122.96481150026364
4.866667,22.0,13.992,79.586,54.6,17520.0012,138.7073967007206
4.875,22.0,13.978,79.592,54.87,17550.0,160.14437433504762
4.883333,22.0,13.963,79.598,55.08,17579.9988,117.37262814836063
4.891667,22.0,13.949,79.604,55.3,17610.0012,130.48558579614058
4.9,22.0,13.934,79.611,55.48,17640.0,98.30558609759447
4.908333,22.0,13.92,79.617,55.68,17669.9988,118.62106148633357
4.916667,22.0,13.906,79.623,55.91,17700.001200000002,136.41300203966898
4.925,22.0,13.891,79.629,56.09,17730.0,100.6010013976837
4.933333,22.0,13.877,79.636,56.3,17759.9988,121.35744632128521
4.941667,22.0,13.862,79.642,56.47,17790.0012,95.01049936437082
4.95,22.0,13.847,79.648,56.64,17820.0,95.00969496034546
4.958333,22.0,13.833,79.654,56.8,17849.998799999998,94.89159398491353
4.966667,22.0,13.818,79.66,57.0,17880.0012,111.77428483524548
4.975,22.0,13.804,79.666,57.18,17910.0,106.75108033001887
4.983333,22.0,13.789,79.672,57.34,17939.9988,89.41796925451607
4.991667,22.0,13.774,79.678,57.51,17970.0012,95.00579193043455
5.0,22.0,13.76,79.684,57.66,18000.0,88.95675798618785
5.008333,22.0,13.745,79.69,57.84,18029.9988,100.59273192554842
5.016667,22.0,13.73,79.696,58.01,18060.0012,95.0034488298285
5.025,22.0,13.716,79.702,58.17,18090.0,94.88457584276122
5.033333,22.0,13.701,79.708,58.36,18119.9988,106.17860349001606
5.041667,22.0,13.686,79.714,58.53,18150.001200000002,95.00111281206007
5.05,22.0,13.671,79.72,58.72,18180.0,106.176826069293
5.058333,22.0,13.657,79.726,58.88,18209.9988,94.88105820787085
5.066667,22.0,13.642,79.731,59.06,18240.0012,102.66682791074615
5.075,22.0,13.627,79.737,59.23,18270.0,94.99799154797576
5.083333,22.0,13.612,79.743,59.37,18299.998799999998,78.23298826740759
5.091667,22.0,13.597,79.749,59.51,18330.0012,78.23233711540082
5.1,22.0,13.582,79.755,59.65,18360.0,78.2316866424219
5.108333,22.0,13.567,79.76,59.78,18389.9988,74.14603217057896
5.116667,22.0,13.552,79.766,59.89,18420.0012,61.46673321966932
5.125,22.0,13.537,79.772,60.03,18450.0,78.2297392990849
5.133333,22.0,13.522,79.778,60.11,18479.9988,44.702338024891475
5.141667,22.0,13.507,79.783,60.25,18510.0012,79.8476587502209
5.15,22.0,13.492,79.789,60.36,18540.0,61.46469848491931
5.158333,22.0,13.477,79.795,60.52,18569.9988,89.40245983498646
5.166667,22.0,13.462,79.8,60.62,18600.001200000002,57.0330201565708
5.175,22.0,13.447,79.806,60.76,18630.0,78.22586296374661
5.183333,22.0,13.432,79.812,60.9,18659.9988,78.22521928821074
5.191667,22.0,13.417,79.817,61.0,18690.0012,57.032001556910075
5.2,22.0,13.402,79.823,61.14,18720.0,78.22393397863829
5.208333,22.0,13.387,79.828,61.24,18749.998799999998,57.03132427375225
5.216667,22.0,13.371,79.834,61.41,18780.0012,89.76575287434413
5.225,22.0,13.356,79.84,61.54,18810.0,72.63468499781214
5.233333,22.0,13.341,79.845,61.68,18839.9988,79.84240396354285
5.241667,22.0,13.326,79.851,61.81,18870.0012,72.63349790290094
5.25,22.0,13.31,79.856,61.93,18900.0,64.53134029981643
5.258333,22.0,13.295,79.862,62.1,18929.9988,94.98066586499723
5.266667,22.0,13.28,79.867,62.26,18960.0012,91.24627241409395
5.275,22.0,13.264,79.873,62.43,18990.0,89.76108714865688
5.283333,22.0,13.249,79.878,62.58,19019.9988,85.5423407469669
5.291667,22.0,13.233,79.884,62.75,19050.001200000002,89.75974202186823
5.3,22.0,13.218,79.889,62.91,19080.0,91.24405695588233
5.308333,22.0,13.202,79.895,63.07,19109.9988,84.47849399898595
5.316667,22.0,13.187,79.9,63.21,19140.0012,79.83758378092651
5.325,22.0,13.171,79.906,63.33,19170.0,63.35792520419511
5.333333,22.0,13.156,79.911,63.47,19199.998799999998,79.83661986508264
5.341667,22.0,13.14,79.917,63.61,19230.0012,73.9164790157517
5.35,22.0,13.124,79.922,63.74,19260.0,69.90443441461973
5.358333,22.0,13.109,79.928,63.86,19289.9988,67.03844922771859
5.366667,22.0,13.093,79.933,64.02,19320.0012,86.03530745307629
5.375,22.0,13.077,79.939,64.16,19350.0,73.9142503095591
5.383333,22.0,13.062,79.944,64.25,19379.9988,51.32167078669451
5.391667,22.0,13.046,79.95,64.39,19410.0012,73.91315737070441
5.4,22.0,13.03,79.955,64.52,19440.0,69.90217411801711
5.408333,22.0,13.014,79.961,64.63,19469.9988,58.0737392360645
5.416667,22.0,12.998,79.966,64.78,19500.001200000002,80.65547094240159
5.425,22.0,12.982,79.971,64.89,19530.0,59.14702185800297
5.433333,22.0,12.967,79.977,64.99,19559.9988,55.861145334886736
5.441667,22.0,12.951,79.982,65.09,19590.0012,53.76945104265287
5.45,22.0,12.935,79.988,65.22,19620.0,68.63003096545528
5.458333,22.0,12.919,79.993,65.34,19649.998799999998,64.52263825327147
5.466667,22.0,12.903,79.999,65.49,19680.0012,79.18730099748421
5.475,22.0,12.886,80.004,65.64,19710.0,76.27884979425376
5.483333,22.0,12.87,80.01,65.78,19739.9988,73.90699893659952
5.491667,22.0,12.854,80.015,65.88,19770.0012,53.7676794525653
5.5,22.0,12.838,80.02,66.0,19800.0,64.52086612771386
5.508333,22.0,12.822,80.026,66.17,19829.9988,89.74219024417899
5.516667,22.0,12.805,80.031,66.29,19860.0012,61.02158421789187
5.525,22.0,12.789,80.037,66.43,19890.0,73.9041913377026
5.533333,22.0,12.773,80.042,66.56,19919.9988,69.8960726380611
5.541667,22.0,12.756,80.048,66.74,19950.001200000002,90.03745893005474
5.55,22.0,12.74,80.053,66.84,19980.0,53.76561345951376
5.558333,22.0,12.724,80.059,66.97,20009.9988,68.62323975491158
5.566667,22.0,12.707,80.064,67.07,20040.0012,50.84982216849532
5.575,22.0,12.691,80.07,67.15,20070.0,42.229038288766354
5.583333,22.0,12.674,80.075,67.29,20099.998799999998,71.1890482534977
5.591667,22.0,12.657,80.081,67.38,20130.0012,45.01686955144723
5.6,22.0,12.641,80.086,67.45,20160.0,37.63468339789397
5.608333,22.0,12.624,80.092,67.56,20189.9988,55.019864333507456
5.616667,22.0,12.607,80.098,67.63,20220.0012,35.012394222219996
5.625,22.0,12.591,80.103,67.77,20250.0,75.26811517707205
5.633333,22.0,12.574,80.109,67.86,20279.9988,45.01532083080482
5.641667,22.0,12.557,80.114,67.95,20310.0012,45.76279531230301
5.65,22.0,12.54,80.12,68.02,20340.0,35.01142494051576
5.658333,22.0,12.523,80.125,68.1,20369.9988,40.67763115706219
5.666667,22.0,12.506,80.131,68.23,20400.001200000002,65.02030775159034
5.675,22.0,12.489,80.137,68.34,20430.0,55.016799229220744
5.683333,22.0,12.472,80.142,68.43,20459.9988,45.76164687424802
5.691667,22.0,12.455,80.148,68.53,20490.0012,50.01457474000899
5.7,22.0,12.438,80.154,68.64,20520.0,55.01564945190409
5.708333,22.0,12.42,80.159,68.71,20549.998799999998,33.7537568057289
5.716667,22.0,12.403,80.165,68.79,20580.0012,40.010809438393046
5.725,22.0,12.386,80.171,68.88,20610.0,45.01184869364245
5.733333,22.0,12.368,80.177,68.93,20639.9988,23.753834179668466
5.741667,22.0,12.351,80.182,68.98,20670.0012,25.42223598671209
5.75,22.0,12.334,80.188,69.04,20700.0,30.007264732280944
5.758333,22.0,12.316,80.194,69.1,20729.9988,28.504057985109092
5.766667,22.0,12.299,80.2,69.15,20760.0012,25.00569930391292
5.775,22.0,12.281,80.206,69.19,20790.0,19.002462472086457
5.783333,22.0,12.263,80.211,69.3,20819.9988,53.03943536306031
5.791667,22.0,12.246,80.217,69.29,20850.001200000002,-5.001032820951929
5.8,22.0,12.228,80.223,69.34,20880.0,23.752619970901502
5.808333,22.0,12.21,80.229,69.4,20909.9988,28.50295777427328
5.816667,22.0,12.192,80.235,69.44,20940.0012,19.001847896237855
5.825,22.0,12.174,80.241,69.54,20970.0,47.5043102923597
5.833333,22.0,12.156,80.247,69.61,20999.998799999998,33.252800895416655
5.841667,22.0,12.138,80.253,69.66,21030.0012,23.75184635054661
5.85,22.0,12.12,80.259,69.75,21060.0,42.7530461024343
