Time,PRN,Lat,Lon,Stec,Time_seconds,Gradient (mm/km),Alert Status,Recovery Timer
13.975,11.0,15.882,81.61,51.5,50310.0,0.0,Normal,0
13.983333,11.0,15.91,81.624,51.42,50339.9988,-23.156589985495,Normal,0
13.991667,11.0,15.938,81.638,51.42,50370.0012,0.0,Normal,0
14.0,11.0,15.967,81.652,51.42,50400.0,0.0,Normal,0
14.008333,11.0,15.995,81.667,51.42,50429.9988,0.0,Normal,0
14.016667,11.0,16.024,81.681,51.42,50460.0012,0.0,Normal,0
14.025,11.0,16.053,81.696,51.06,50490.0,-99.96914346885382,Normal,0
14.033333,11.0,16.082,81.711,51.06,50519.9988,0.0,Normal,0
14.041667,11.0,16.111,81.726,51.06,50550.0012,0.0,Normal,0
14.05,11.0,16.141,81.742,51.38,50580.0,85.37444832700221,Normal,0
14.058333,11.0,16.17,81.758,51.04,50609.9988,-93.1643435384372,Normal,0
14.066667,11.0,16.2,81.774,50.67,50640.001200000006,-98.72032719327902,Normal,0
14.075,11.0,16.231,81.79,50.29,50670.0,-98.77450574545549,Normal,0
14.083333,11.0,16.261,81.806,50.07,50699.9988,-58.70234917542147,Normal,0
14.091667,11.0,16.292,81.823,49.58,50730.0012,-125.78708747721254,Normal,0
14.1,11.0,16.322,81.839,49.58,50760.0,0.0,Normal,0
14.108333,11.0,16.353,81.856,49.58,50789.9988,0.0,Normal,0
14.133333,11.0,16.448,81.909,49.73,50879.9988,37.10038858750613,Normal,0
14.141667,11.0,16.48,81.927,49.73,50910.0012,0.0,Normal,0
14.15,11.0,16.512,81.945,49.73,50940.0,0.0,Normal,0
14.158333,11.0,16.544,81.963,49.73,50969.9988,0.0,Normal,0
14.166667,11.0,16.577,81.982,49.99,51000.0012,62.03566653966473,Normal,0
14.175,11.0,16.61,82.001,49.47,51030.0,-124.07629869570998,Normal,0
14.183333,11.0,16.643,82.02,49.47,51059.9988,0.0,Normal,0
14.191667,11.0,16.677,82.04,49.81,51090.001200000006,78.34773383542039,Normal,0
14.2,11.0,16.711,82.059,49.81,51120.0,0.0,Normal,0
14.208333,11.0,16.745,82.079,49.81,51149.9988,0.0,Normal,0
14.216667,11.0,16.779,82.1,49.84,51180.0012,6.8301356829146025,Normal,0
14.241667,11.0,16.884,82.162,50.08,51270.0012,52.350092715718,Normal,0
14.283333,11.0,17.064,82.272,50.22,51419.9988,29.25220803170533,DataGap,0
14.325,11.0,17.252,82.389,50.09,51570.0,-26.344286626417244,DataGap,0
14.333333,11.0,17.29,82.414,50.17,51599.9988,16.031901266718975,Normal,0
14.341667,11.0,17.329,82.439,50.73,51630.0012,110.14383233645486,Normal,0
14.35,11.0,17.369,82.464,50.16,51660.0,-110.0569424855893,Normal,0
14.358333,11.0,17.408,82.49,50.16,51689.9988,0.0,Normal,0
14.366667,11.0,17.448,82.515,49.91,51720.0012,-48.276058127277125,Normal,0
14.391667,11.0,17.57,82.595,49.69,51810.0012,-40.86814447129101,Normal,0
14.4,11.0,17.612,82.623,49.85,51840.0,28.91514253948668,Normal,0
14.066667,13.0,17.222,71.94,54.9,50640.001200000006,27.30341246120504,Normal,0
14.075,13.0,17.183,71.956,55.0,50670.0,21.46964924863314,Normal,0
14.083333,13.0,17.145,71.971,55.14,50699.9988,31.001264057584677,Normal,0
14.091667,13.0,17.106,71.986,55.28,50730.0012,30.301281796225677,Normal,0
14.1,13.0,17.068,72.001,55.43,50760.0,33.21392661246942,Normal,0
14.108333,13.0,17.03,72.015,55.59,50789.9988,35.71539339945312,Normal,0
14.116667,13.0,16.992,72.03,55.66,50820.0012,15.499046412652866,Normal,0
14.125,13.0,16.955,72.044,55.75,50850.0,20.569820144039,Normal,0
14.133333,13.0,16.918,72.058,55.81,50879.9988,13.712900732143025,Normal,0
14.141667,13.0,16.881,72.071,55.76,50910.0012,-11.51947243834108,Normal,0
14.15,13.0,16.845,72.085,55.79,50940.0,7.023695454223599,Normal,0
14.158333,13.0,16.808,72.098,55.78,50969.9988,-2.303804111153415,Normal,0
14.166667,13.0,16.772,72.111,55.82,51000.0012,9.444012519924204,Normal,0
14.175,13.0,16.737,72.124,55.75,51030.0,-16.946516734288927,Normal,0
14.183333,13.0,16.701,72.136,55.73,51059.9988,-4.759576787089732,Normal,0
14.191667,13.0,16.666,72.148,55.68,51090.001200000006,-12.206018076773868,Normal,0
14.2,13.0,16.631,72.16,55.62,51120.0,-14.646960861286097,Normal,0
14.208333,13.0,16.596,72.172,55.53,51149.9988,-21.970050793596997,Normal,0
14.216667,13.0,16.562,72.184,55.42,51180.0012,-27.561526648808453,Normal,0
14.225,13.0,16.527,72.195,55.38,51210.0,-9.8410442152005,Normal,0
14.233333,13.0,16.493,72.207,55.38,51239.9988,0.0,Normal,0
14.241667,13.0,16.459,72.218,55.41,51270.0012,7.5788304798639645,Normal,0
14.25,13.0,16.426,72.229,55.42,51300.0,2.595787347739353,Normal,0
14.258333,13.0,16.392,72.239,55.56,51329.9988,35.63955908569321,Normal,0
14.266667,13.0,16.359,72.25,55.73,51360.0012,44.126975330938414,Normal,0
14.275,13.0,16.326,72.26,55.97,51390.0,62.80383040968785,Normal,0
14.283333,13.0,16.294,72.27,56.11,51419.9988,37.68677186141343,Normal,0
14.291667,13.0,16.261,72.28,56.22,51450.0012,28.784343739072785,Normal,0
14.3,13.0,16.229,72.29,56.47,51480.0,67.29596652289389,Normal,0
14.308333,13.0,16.197,72.299,56.56,51509.9988,24.4186052788664,Normal,0
14.316667,13.0,16.165,72.309,56.17,51540.001200000006,-104.9788911687822,Normal,0
14.325,13.0,16.133,72.318,55.69,51570.0,-130.22969127259404,Normal,0
14.333333,13.0,16.101,72.327,55.15,51599.9988,-146.50679253651134,Normal,0
14.341667,13.0,16.07,72.336,54.61,51630.0012,-150.8949348632445,Normal,0
14.35,13.0,16.039,72.345,54.23,51660.0,-106.18412948264032,Normal,0
14.358333,13.0,16.008,72.353,53.93,51689.9988,-84.47143670751794,Normal,0
14.366667,13.0,15.977,72.361,53.84,51720.0012,-25.34120299629573,Normal,0
14.375,13.0,15.946,72.37,54.09,51750.0,69.85562955956978,Normal,0
14.383333,13.0,15.916,72.378,54.23,51779.9988,40.653073968589,Normal,0
14.391667,13.0,15.885,72.386,54.23,51810.0012,0.0,Normal,0
14.4,13.0,15.855,72.393,54.23,51840.0,0.0,Normal,0
14.408333,13.0,15.825,72.401,54.44,51869.9988,60.9779097537183,Normal,0
14.416667,13.0,15.795,72.408,53.99,51900.0012,-131.62193788681355,Normal,0
14.425,13.0,15.766,72.415,53.99,51930.0,0.0,Normal,0
14.433333,13.0,15.736,72.423,53.99,51959.9988,0.0,Normal,0
14.441667,13.0,15.707,72.429,53.5,51990.001200000006,-149.0276124598751,Normal,0
14.45,13.0,15.678,72.436,53.82,52020.0,96.65990754808855,Normal,0
14.458333,13.0,15.649,72.443,53.56,52049.9988,-78.53560318296482,Normal,0
14.466667,13.0,15.62,72.449,53.43,52080.0012,-39.5372948935526,Normal,0
14.475,13.0,15.591,72.456,53.68,52110.0,75.51390641465133,Normal,0
14.483333,13.0,15.562,72.462,53.48,52139.9988,-60.82595070068311,Normal,0
14.491667,13.0,15.534,72.468,53.35,52170.0012,-40.89191867167216,Normal,0
14.5,13.0,15.505,72.474,53.35,52200.0,0.0,Normal,0
14.508333,13.0,15.477,72.48,53.35,52229.9988,0.0,Normal,0
14.516667,13.0,15.449,72.486,52.96,52260.0012,-122.67369133514752,Normal,0
14.525,13.0,15.421,72.491,52.96,52290.0,0.0,Normal,0
14.533333,13.0,15.393,72.497,53.1,52319.9988,44.03622343244712,Normal,0
14.541667,13.0,15.365,72.502,53.15,52350.0012,15.826440194570628,Normal,0
14.55,13.0,15.338,72.507,53.15,52380.0,0.0,Normal,0
14.558333,13.0,15.31,72.512,53.15,52409.9988,0.0,Normal,0
14.583333,13.0,15.229,72.526,53.15,52499.9988,0.0,Normal,0
14.591667,13.0,15.202,72.531,53.15,52530.0012,0.0,Normal,0
14.6,13.0,15.175,72.535,53.15,52560.0,0.0,Normal,0
14.608333,13.0,15.148,72.54,53.15,52589.9988,0.0,Normal,0
14.616667,13.0,15.121,72.544,53.15,52620.0012,0.0,Normal,0
14.625,13.0,15.094,72.548,53.15,52650.0,0.0,Normal,0
14.633333,13.0,15.068,72.552,53.15,52679.9988,0.0,Normal,0
14.641667,13.0,15.041,72.556,53.19,52710.0012,13.188995855716488,Normal,0
14.65,13.0,15.015,72.559,52.25,52740.0,-323.1390876476503,Alert,0
14.658333,13.0,14.989,72.563,51.63,52769.9988,-212.1242619934629,Alert,0
14.666667,13.0,14.963,72.567,51.63,52800.0012,0.0,Alert,30
14.675,13.0,14.937,72.57,51.31,52830.0,-110.00430379240842,Alert,0
14.683333,13.0,14.911,72.573,52.19,52859.9988,302.51138585055384,Alert,0
14.691667,13.0,14.885,72.576,52.19,52890.001200000006,0.0,Alert,30
14.7,13.0,14.859,72.579,51.72,52920.0,-161.5681019895282,Alert,0
14.708333,13.0,14.833,72.582,50.62,52949.9988,-378.1375517394097,Alert,0
14.716667,13.0,14.808,72.585,50.62,52980.0012,0.0,Alert,30
14.725,13.0,14.782,72.588,49.62,53010.0,-343.7604156749205,Alert,0
14.733333,13.0,14.757,72.591,48.99,53039.9988,-225.11859708574391,Alert,0
14.741667,13.0,14.731,72.593,48.02,53070.0012,-334.59161632513315,Alert,0
14.75,13.0,14.706,72.596,48.27,53100.0,89.33249854857965,Alert,30
14.758333,13.0,14.681,72.598,48.27,53129.9988,0.0,Alert,60
14.766667,13.0,14.655,72.6,47.66,53160.0012,-210.41288121274627,Alert,0
14.775,13.0,14.63,72.602,47.06,53190.0,-215.1935324074986,Alert,0
14.783333,13.0,14.605,72.605,46.06,53219.9988,-357.3278017948443,Alert,0
14.791667,13.0,14.58,72.607,46.02,53250.0012,-14.34621604428302,Alert,30
14.8,13.0,14.555,72.608,46.02,53280.0,0.0,Alert,60
14.808333,13.0,14.53,72.61,45.87,53309.9988,-53.79823745810759,Alert,90
14.816667,13.0,14.506,72.612,45.46,53340.001200000006,-153.13660639282435,Alert,0
14.825,13.0,14.481,72.613,45.46,53370.0,0.0,Alert,30
14.833333,13.0,14.456,72.615,44.94,53399.9988,-186.50018493235063,Alert,0
14.841667,13.0,14.432,72.616,44.71,53430.0012,-86.11491410371008,Alert,30
14.85,13.0,14.407,72.618,44.39,53460.0,-114.76919374421804,Alert,0
14.858333,13.0,14.382,72.619,44.39,53489.9988,0.0,Alert,30
14.866667,13.0,14.358,72.62,44.36,53520.0012,-11.232374040945665,Alert,60
14.875,13.0,14.334,72.621,44.36,53550.0,0.0,Alert,90
14.883333,13.0,14.309,72.622,44.36,53579.9988,0.0,Normal,120
14.891667,13.0,14.285,72.623,43.87,53610.0012,-183.4620121563435,Normal,0
14.9,13.0,14.261,72.624,43.53,53640.0,-127.30014960010544,Normal,0
14.908333,13.0,14.236,72.625,43.39,53669.9988,-50.32420364035685,Normal,0
14.916667,13.0,14.212,72.625,43.17,53700.0012,-82.43781387587958,Normal,0
14.925,13.0,14.188,72.626,42.7,53730.0,-175.973643577297,Normal,0
14.933333,13.0,14.164,72.626,43.03,53759.9988,123.6567208138194,Normal,0
14.941667,13.0,14.14,72.627,43.03,53790.001200000006,0.0,Normal,0
14.95,13.0,14.116,72.627,43.03,53820.0,0.0,Normal,0
14.958333,13.0,14.092,72.627,43.09,53849.9988,22.483040147969614,Normal,0
14.966667,13.0,14.068,72.627,43.13,53880.0012,14.988693431977865,Normal,0
14.975,13.0,14.044,72.628,43.67,53910.0,202.1822756317468,Normal,0
14.983333,13.0,14.02,72.628,43.67,53939.9988,0.0,Normal,0
14.991667,13.0,13.996,72.628,43.67,53970.0012,0.0,Normal,0
15.0,13.0,13.972,72.627,43.4,54000.0,-101.09108606232516,Normal,0
15.008333,13.0,13.948,72.627,43.75,54029.9988,131.1510675298183,Normal,0
15.016667,13.0,13.925,72.627,43.75,54060.0012,0.0,Normal,0
15.025,13.0,13.901,72.627,43.75,54090.0,0.0,Normal,0
15.033333,13.0,13.877,72.626,43.58,54119.9988,-63.6499003169958,Normal,0
15.041667,13.0,13.853,72.626,43.58,54150.0012,0.0,Normal,0
15.05,13.0,13.83,72.625,43.58,54180.0,0.0,Normal,0
15.058333,13.0,13.806,72.624,43.58,54209.9988,0.0,Normal,0
15.066667,13.0,13.782,72.624,43.58,54240.001200000006,0.0,Normal,0
15.075,13.0,13.759,72.623,43.67,54270.0,35.15951028652168,Normal,0
15.083333,13.0,13.735,72.622,43.29,54299.9988,-142.27610602009705,Normal,0
15.091667,13.0,13.711,72.621,43.47,54330.0012,67.39393367155252,Normal,0
15.1,13.0,13.688,72.62,43.89,54360.0,164.07762618048747,Normal,0
15.108333,13.0,13.664,72.619,44.2,54389.9988,116.067292241,Normal,0
15.116667,13.0,13.64,72.618,44.35,54420.0012,56.161583660266736,Normal,0
15.125,13.0,13.617,72.617,44.35,54450.0,0.0,Normal,0
15.133333,13.0,13.593,72.616,44.35,54479.9988,0.0,Normal,0
15.141667,13.0,13.57,72.614,44.35,54510.0012,0.0,Normal,0
15.15,13.0,13.546,72.613,44.35,54540.0,0.0,Normal,0
15.158333,13.0,13.523,72.612,44.53,54569.9988,70.31889521425566,Normal,0
15.166667,13.0,13.499,72.61,44.53,54600.0012,0.0,Normal,0
15.175,13.0,13.476,72.609,45.09,54630.0,218.76981929571173,Normal,0
15.183333,13.0,13.452,72.607,45.09,54659.9988,0.0,Normal,0
15.191667,13.0,13.428,72.605,45.09,54690.001200000006,0.0,Normal,0
15.2,13.0,13.405,72.604,45.09,54720.0,0.0,Normal,0
15.208333,13.0,13.381,72.602,45.09,54749.9988,0.0,Normal,0
15.216667,13.0,13.358,72.6,45.09,54780.0012,0.0,Normal,0
15.225,13.0,13.334,72.598,45.09,54810.0,0.0,Normal,0
15.233333,13.0,13.311,72.596,45.25,54839.9988,62.338730503339576,Normal,0
15.241667,13.0,13.287,72.594,45.3,54870.0012,18.67455635545804,Normal,0
15.25,13.0,13.264,72.592,45.72,54900.0,163.63894196477912,Normal,0
15.258333,13.0,13.24,72.59,45.72,54929.9988,0.0,Normal,0
15.266667,13.0,13.216,72.588,45.72,54960.0012,0.0,Normal,0
15.275,13.0,13.193,72.585,45.47,54990.0,-96.9736015259614,Normal,0
15.283333,13.0,13.169,72.583,45.47,55019.9988,0.0,Normal,0
15.291667,13.0,13.146,72.581,45.57,55050.0012,38.961518764979104,Normal,0
15.3,13.0,13.122,72.578,45.57,55080.0,0.0,Normal,0
15.308333,13.0,13.098,72.576,45.57,55109.9988,0.0,Normal,0
15.316667,13.0,13.075,72.573,45.57,55140.001200000006,0.0,Normal,0
15.325,13.0,13.051,72.571,45.6,55170.0,11.204663121449707,Normal,0
15.333333,13.0,13.027,72.568,45.6,55199.9988,0.0,Normal,0
15.341667,13.0,13.004,72.566,45.67,55230.0012,27.27295122042972,Normal,0
15.35,13.0,12.98,72.563,45.13,55260.0,-200.8629173538504,Normal,0
15.358333,13.0,12.956,72.56,45.13,55289.9988,0.0,Normal,0
15.366667,13.0,12.932,72.557,45.13,55320.0012,0.0,Normal,0
15.375,13.0,12.908,72.554,45.0,55350.0,-48.35568309151743,Normal,0
15.383333,13.0,12.885,72.552,45.24,55379.9988,93.50694275566023,Normal,0
15.391667,13.0,12.861,72.549,45.08,55410.0012,-59.51452335146851,Normal,0
15.4,13.0,12.837,72.546,45.08,55440.0,0.0,Normal,0
15.408333,13.0,12.813,72.543,45.08,55469.9988,0.0,Normal,0
15.416667,13.0,12.789,72.54,45.62,55500.0012,200.86067446860224,Normal,0
15.425,13.0,12.765,72.536,45.62,55530.0,0.0,Normal,0
15.433333,13.0,12.741,72.533,45.62,55559.9988,0.0,Normal,0
15.441667,13.0,12.717,72.53,45.82,55590.001200000006,74.3925322372421,Normal,0
15.45,13.0,12.693,72.527,45.64,55620.0,-66.95318629324366,Normal,0
15.458333,13.0,12.669,72.523,45.64,55649.9988,0.0,Normal,0
15.466667,13.0,12.645,72.52,45.72,55680.0012,29.756889486239345,Normal,0
15.475,13.0,12.62,72.517,45.72,55710.0,0.0,Normal,0
15.483333,13.0,12.596,72.513,46.31,55739.9988,218.21569943781756,Normal,0
15.491667,13.0,12.572,72.51,46.31,55770.0012,0.0,Normal,0
15.5,13.0,12.548,72.506,46.31,55800.0,0.0,Normal,0
15.508333,13.0,12.523,72.503,46.31,55829.9988,0.0,Normal,0
15.516667,13.0,12.499,72.499,46.31,55860.0012,0.0,Normal,0
15.525,13.0,12.474,72.496,46.87,55890.0,200.0794897164896,Normal,0
15.533333,13.0,12.45,72.492,46.87,55919.9988,0.0,Normal,0
15.541667,13.0,12.426,72.488,46.87,55950.0012,0.0,Normal,0
15.55,13.0,12.401,72.484,46.87,55980.0,0.0,Normal,0
15.558333,13.0,12.376,72.481,46.87,56009.9988,0.0,Normal,0
15.566667,13.0,12.352,72.477,46.87,56040.001200000006,0.0,Normal,0
15.575,13.0,12.327,72.473,46.87,56070.0,0.0,Normal,0
15.583333,13.0,12.302,72.469,46.89,56099.9988,7.10825009462646,Normal,0
15.591667,13.0,12.278,72.465,47.22,56130.0012,122.04899011275202,Normal,0
15.6,13.0,12.253,72.461,47.22,56160.0,0.0,Normal,0
15.608333,13.0,12.228,72.457,47.22,56189.9988,0.0,Normal,0
15.616667,13.0,12.203,72.453,47.22,56220.0012,0.0,Normal,0
15.625,13.0,12.178,72.449,47.22,56250.0,0.0,Normal,0
15.633333,13.0,12.153,72.445,46.91,56279.9988,-110.1763930325128,Normal,0
15.641667,13.0,12.128,72.441,47.46,56310.0012,195.4738070663049,Normal,0
15.65,13.0,12.102,72.437,47.46,56340.0,0.0,Normal,0
15.658333,13.0,12.077,72.433,47.46,56369.9988,0.0,Normal,0
15.666667,13.0,12.052,72.428,47.46,56400.0012,0.0,Normal,0
15.675,13.0,12.027,72.424,47.22,56430.0,-85.29689176938712,Normal,0
15.683333,13.0,12.001,72.42,46.71,56459.9988,-174.44149407385274,Normal,0
15.691667,13.0,11.976,72.416,46.71,56490.001200000006,0.0,Normal,0
15.7,13.0,11.95,72.411,46.71,56520.0,0.0,Normal,0
15.708333,13.0,11.925,72.407,47.15,56549.9988,156.37622148980546,Normal,0
15.716667,13.0,11.899,72.403,47.15,56580.0012,0.0,Normal,0
15.725,13.0,11.873,72.398,47.15,56610.0,0.0,Normal,0
15.733333,13.0,11.847,72.394,47.59,56639.9988,150.4966493716751,Normal,0
15.741667,13.0,11.822,72.389,47.59,56670.0012,0.0,Normal,0
15.75,13.0,11.796,72.385,47.73,56700.0,47.885099516411046,Normal,0
15.758333,13.0,11.77,72.38,47.73,56729.9988,0.0,Normal,0
15.766667,13.0,11.744,72.376,47.73,56760.0012,0.0,Normal,0
15.775,13.0,11.718,72.371,47.73,56790.0,0.0,Normal,0
15.783333,13.0,11.691,72.367,47.31,56819.9988,-138.44529152180863,Normal,0
15.791667,13.0,11.665,72.362,46.93,56850.0012,-129.1686526077003,Normal,0
15.8,13.0,11.639,72.358,46.93,56880.0,0.0,Normal,0
15.808333,13.0,11.612,72.353,46.84,56909.9988,-29.496088728264763,Normal,0
15.816667,13.0,11.586,72.348,47.21,56940.001200000006,125.76825379191828,Normal,0
15.825,13.0,11.559,72.344,47.19,56970.0,-6.592568421754673,Normal,0
15.833333,13.0,11.533,72.339,47.22,56999.9988,10.197359774239766,Normal,0
15.841667,13.0,11.506,72.334,47.22,57030.0012,0.0,Normal,0
15.85,13.0,11.479,72.33,47.22,57060.0,0.0,Normal,0
15.858333,13.0,11.452,72.325,47.09,57089.9988,-42.604686903579456,Normal,0
15.866667,13.0,11.425,72.32,47.66,57120.0012,186.8045969377201,Normal,0
15.875,13.0,11.398,72.315,48.25,57150.0,193.35855684610704,Normal,0
15.883333,13.0,11.371,72.311,48.65,57179.9988,131.84955488846913,Normal,0
15.891667,13.0,11.344,72.306,49.1,57210.0012,147.47597244852395,Normal,0
15.9,13.0,11.316,72.301,48.99,57240.0,-34.80107038617164,Normal,0
15.908333,13.0,11.289,72.296,48.91,57269.9988,-26.217789708520176,Normal,0
15.916667,13.0,11.262,72.291,48.64,57300.0012,-88.48477452104082,Normal,0
15.925,13.0,11.234,72.286,48.35,57330.0,-91.74749659308776,Normal,0
15.933333,13.0,11.206,72.282,48.35,57359.9988,0.0,Normal,0
15.941667,13.0,11.179,72.277,48.86,57390.001200000006,167.13637151272889,Normal,0
15.95,13.0,11.151,72.272,49.16,57420.0,94.91039244128464,Normal,0
15.958333,13.0,11.123,72.267,49.35,57449.9988,60.10974277075611,Normal,0
15.966667,13.0,11.095,72.262,49.87,57480.0012,164.51040413370936,Normal,0
15.975,13.0,11.067,72.257,50.01,57510.0,44.2911361967752,Normal,0
15.983333,13.0,11.039,72.252,50.13,57539.9988,37.96372289684159,Normal,0
15.991667,13.0,11.01,72.248,50.13,57570.0012,0.0,Normal,0
16.0,13.0,10.982,72.243,50.13,57600.0,0.0,Normal,0
16.008333,13.0,10.953,72.238,50.13,57629.9988,0.0,Normal,0
16.016667,13.0,10.925,72.233,50.13,57660.001200000006,0.0,Normal,0
16.025,13.0,10.896,72.228,50.13,57689.99999999999,0.0,Normal,0
16.033333,13.0,10.867,72.223,50.13,57719.9988,0.0,Normal,0
16.041667,13.0,10.838,72.218,50.13,57750.0012,0.0,Normal,0
16.05,13.0,10.81,72.213,49.84,57780.0,-91.74355018813696,Normal,0
16.058333,13.0,10.78,72.208,49.84,57809.9988,0.0,Normal,0
16.066667,13.0,10.751,72.203,49.76,57840.0012,-24.460475530321578,Normal,0
16.075,13.0,10.722,72.198,50.15,57870.0,119.24449857345591,Normal,0
16.083333,13.0,10.693,72.194,49.97,57899.9988,-55.31426084550015,Normal,0
16.091667,13.0,10.663,72.189,49.8,57930.001200000006,-50.29150889292952,Normal,0
16.1,13.0,10.634,72.184,49.8,57960.00000000001,0.0,Normal,0
16.108333,13.0,10.604,72.179,49.46,57989.9988,-100.58250895797582,Normal,0
16.116667,13.0,10.574,72.174,49.24,58020.0012,-65.08263317219406,Normal,0
16.125,13.0,10.544,72.169,49.36,58050.0,35.499527390048684,Normal,0
16.133333,13.0,10.514,72.164,49.3,58079.9988,-17.74971846623134,Normal,0
16.141667,13.0,10.484,72.159,48.76,58110.001200000006,-159.7470602456733,Normal,0
16.15,13.0,10.454,72.155,48.76,58139.99999999999,0.0,Normal,0
16.158333,13.0,10.423,72.15,48.33,58169.9988,-123.20429106129409,Normal,0
16.166667,13.0,10.393,72.145,48.18,58200.0012,-44.37384323591986,Normal,0
16.175,13.0,10.362,72.14,48.18,58230.0,0.0,Normal,0
16.183333,13.0,10.332,72.135,48.32,58259.9988,41.4153756813352,Normal,0
16.191667,13.0,10.301,72.131,48.32,58290.0012,0.0,Normal,0
16.2,13.0,10.27,72.126,48.35,58320.0,8.595545157532603,Normal,0
16.208333,13.0,10.239,72.121,47.81,58349.9988,-154.71944018389496,Normal,0
16.216667,13.0,10.208,72.116,47.81,58380.001200000006,0.0,Normal,0
16.225,13.0,10.177,72.112,47.41,58410.00000000001,-115.11690916633025,Normal,0
16.233333,13.0,10.145,72.107,47.41,58439.9988,0.0,Normal,0
16.241667,13.0,10.114,72.102,46.95,58470.0012,-131.79677095210917,Normal,0
16.25,13.0,10.082,72.098,46.95,58500.0,0.0,Normal,0
16.258333,13.0,10.05,72.093,46.43,58529.9988,-144.44043188084325,Normal,0
16.266667,13.0,10.019,72.089,45.98,58560.001200000006,-129.5055112587009,Normal,0
16.275,13.0,9.987,72.084,45.76,58589.99999999999,-61.10913853419032,Normal,0
16.283333,13.0,9.955,72.079,45.76,58619.9988,0.0,Normal,0
16.291667,13.0,9.922,72.075,45.73,58650.0012,-8.117995796065909,Normal,0
16.3,13.0,9.89,72.07,45.6,58680.0,-36.10969725844357,Normal,0
16.308333,13.0,9.858,72.066,45.4,58709.9988,-55.78617866391733,Normal,0
16.316667,13.0,9.825,72.062,45.29,58740.0012,-29.76586106933656,Normal,0
16.325,13.0,9.792,72.057,45.4,58770.0,29.64876358174308,Normal,0
16.333333,13.0,9.76,72.053,45.35,58799.9988,-13.946482933620668,Normal,0
16.341667,13.0,9.727,72.048,45.72,58830.001200000006,99.72723419410664,Normal,0
16.35,13.0,9.694,72.044,45.91,58860.00000000001,51.41347509619382,Normal,0
16.358333,13.0,9.66,72.04,46.1,58889.9988,49.92161207074651,Normal,0
16.366667,13.0,9.627,72.036,46.52,58920.0012,113.65052068903567,Normal,0
16.375,13.0,9.594,72.031,47.0,58950.0,129.3747539120067,Normal,0
16.383333,13.0,9.56,72.027,47.37,58979.9988,97.21538881185124,Normal,0
16.391667,13.0,9.526,72.023,47.64,59010.001200000006,70.9408652460292,Normal,0
16.4,13.0,9.493,72.019,47.84,59039.99999999999,54.11899479935252,Normal,0
16.408333,13.0,9.459,72.015,48.38,59069.9988,141.88136129162956,Normal,0
16.416667,13.0,9.425,72.011,48.79,59100.0012,107.72459575412816,Normal,0
16.425,13.0,9.39,72.007,49.31,59130.0,132.77224321859876,Normal,0
16.433333,13.0,9.356,72.003,49.88,59159.9988,149.76306519795665,Normal,0
16.441667,13.0,9.322,72.0,49.88,59190.0012,0.0,Normal,0
16.45,13.0,9.287,71.996,49.88,59220.0,0.0,Normal,0
16.458333,13.0,9.252,71.992,49.88,59249.9988,0.0,Normal,0
16.466667,13.0,9.217,71.988,49.88,59280.001200000006,0.0,Normal,0
16.475,13.0,9.182,71.985,49.88,59310.00000000001,0.0,Normal,0
16.483333,13.0,9.147,71.981,49.88,59339.9988,0.0,Normal,0
16.491667,13.0,9.112,71.978,49.88,59370.0012,0.0,Normal,0
16.5,13.0,9.077,71.974,49.88,59400.0,0.0,Normal,0
16.508333,13.0,9.041,71.971,49.88,59429.9988,0.0,Normal,0
16.516667,13.0,9.006,71.967,49.88,59460.001200000006,0.0,Normal,0
16.525,13.0,8.97,71.964,49.88,59489.99999999999,0.0,Normal,0
16.533333,13.0,8.934,71.961,49.88,59519.9988,0.0,Normal,0
16.541667,13.0,8.898,71.958,49.88,59550.0012,0.0,Normal,0
16.55,13.0,8.862,71.955,49.88,59580.0,0.0,Normal,0
16.558333,13.0,8.825,71.952,49.88,59609.9988,0.0,Normal,0
16.566667,13.0,8.789,71.949,49.88,59640.0012,0.0,Normal,0
16.575,13.0,8.752,71.946,49.88,59670.0,0.0,Normal,0
16.583333,13.0,8.716,71.943,49.88,59699.9988,0.0,Normal,0
16.591667,13.0,8.679,71.94,50.34,59730.001200000006,111.45015662158843,Normal,0
16.6,13.0,8.642,71.938,50.34,59760.00000000001,0.0,Normal,0
16.608333,13.0,8.605,71.935,50.34,59789.9988,0.0,Normal,0
16.616667,13.0,8.568,71.933,50.34,59820.0012,0.0,Normal,0
16.625,13.0,8.53,71.93,50.34,59850.0,0.0,Normal,0
16.633333,13.0,8.493,71.928,50.73,59879.9988,94.6581962638908,Normal,0
16.641667,13.0,8.455,71.926,50.73,59910.001200000006,0.0,Normal,0
16.65,13.0,8.417,71.923,50.73,59939.99999999999,0.0,Normal,0
16.658333,13.0,8.38,71.921,50.73,59969.9988,0.0,Normal,0
16.666667,13.0,8.341,71.919,50.73,60000.0012,0.0,Normal,0
16.675,13.0,8.303,71.917,50.99,60030.0,61.44926050219389,Normal,0
16.683333,13.0,8.265,71.915,51.27,60059.9988,66.17610936884965,Normal,0
16.691667,13.0,8.227,71.914,51.83,60090.0012,132.4866814718205,Normal,0
16.7,13.0,8.188,71.912,51.83,60120.0,0.0,Normal,0
16.708333,13.0,8.149,71.911,51.83,60149.9988,0.0,Normal,0
16.716667,13.0,8.111,71.909,52.43,60180.001200000006,141.8057998784298,Normal,0
16.725,13.0,8.072,71.908,52.63,60210.00000000001,46.10420348676684,Normal,0
